ID,Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
4613,2015,Soraca,752877016,11/02/2016,12/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-342691
4614,2015,Soraca,150000000,29/10/2015,30/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52156
4615,2015,Soraca,128984643,20/11/2015,21/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301509
4616,2015,Soraca,124001031,12/06/2015,13/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-341690
4617,2015,Soraca,119965995,27/10/2015,28/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53142
4618,2015,Soraca,73698043,08/05/2015,08/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301425
4619,2015,Soraca,87756291,06/11/2015,07/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301383
4620,2015,Soraca,71342700,21/10/2015,22/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-407370
4621,2015,Soraca,39999797,04/11/2015,05/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52982
4622,2012,Sotaquira,126926498,04/03/2013,03/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301487
4623,2013,Sotaquira,132128216,27/09/2013,29/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-760392
4624,2014,Sotaquira,274400818,25/02/2015,26/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-353573
4625,2011,Suaita,2051065235,10/05/2012,10/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54380
4626,2011,Suaita,373771180,28/05/2012,27/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56910
4627,2012,Suaita,114630416,03/02/2013,05/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-376988
4628,2013,Suaita,123653151,09/04/2014,09/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-442782
4629,2013,Suaita,93176066,01/03/2014,31/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55037
4630,2014,Suaita,207730025,15/01/2015,16/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55037
4631,2014,Suaita,25464020,31/07/2014,01/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-319959
4632,2011,Subachoque,695145265,18/07/2012,18/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59363
4633,2013,Subachoque,185554661,22/04/2013,21/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59478
4634,2013,Subachoque,150030108,22/05/2013,21/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60093
4635,2013,Subachoque,926850375,15/01/2014,17/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-328283
4636,2014,Subachoque,629716982,29/10/2014,30/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59812
4637,2014,Subachoque,348502962,11/05/2015,09/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53734
4638,2014,Subachoque,179700441,13/11/2014,14/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-330580
4639,2013,Sucre,163567308,23/05/2013,21/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55937
4640,2015,Suesca,298058435,04/11/2015,05/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61611
4641,2015,Suesca,85884607,06/10/2015,07/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54166
4642,2012,Supata,592015774,12/02/2014,13/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54238
4643,2012,Supata,66000000,19/07/2012,20/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52912
4644,2013,Susa,15147468,18/12/2013,18/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59590
4645,2013,Susa,100752019,03/09/2013,04/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-51665
4646,2013,Susa,52098212,17/03/2013,16/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55552
4647,2013,Susa,36989220,23/07/2013,24/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-371859
4648,2014,Susa,1156598998,04/09/2014,04/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57839
4649,2014,Susa,313673887,30/09/2014,01/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61282
4650,2014,Susa,91984761,05/04/2014,04/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58777
4651,2014,Sutamarchan,1471641612,17/04/2015,17/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55816
4652,2014,Sutatausa,519436230,15/05/2015,14/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-359777
4653,2014,Sutatausa,65720000,24/02/2015,26/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57300
4654,2014,Sutatausa,93331062,24/02/2015,26/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57384
4655,2014,Sutatausa,36360200,15/07/2015,14/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-431923
4656,2015,Sutatenza,913865855,05/11/2015,06/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-397103
4657,2011,Tabio,94497491,04/05/2012,04/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55308
4658,2012,Tabio,12533125,14/09/2012,15/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-394510
4659,2013,Tabio,4644584629,04/05/2014,03/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-404339
4660,2014,Tabio,224188678,01/07/2014,02/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-13-420992
4661,2015,Tabio,2072255272,07/11/2015,08/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390144
4662,2015,Tabio,1419365286,09/01/2016,10/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390144
4663,2015,Tabio,170734771,18/11/2015,20/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390144
4664,2013,Taraira,200541915,03/08/2013,04/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53890
4665,2015,Taraira,550404115,10/08/2015,11/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-12-423544
4666,2015,Taraira,25570949,15/10/2015,16/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60889
4667,2010,Tauramena,4519084213,12/09/2011,14/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59811
4668,2010,Tauramena,2381464949,30/06/2011,30/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58670
4669,2010,Tauramena,605923312,29/06/2011,28/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-15-1399451
4670,2010,Tauramena,366880452,30/06/2011,30/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53072
4671,2010,Tauramena,306542802,14/03/2011,13/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61530
4672,2011,Tauramena,6189601163,28/08/2012,29/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57474
4673,2011,Tauramena,5520215174,27/10/2011,26/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57357
4674,2011,Tauramena,2212233118,30/05/2012,30/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60666
4675,2011,Tauramena,1346375778,26/04/2012,27/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52418
4676,2011,Tauramena,1094248711,18/09/2012,20/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52473
4677,2011,Tauramena,761681301,24/12/2012,25/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60166
4678,2011,Tauramena,747408094,11/08/2012,13/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-412237
4679,2011,Tauramena,154815502,30/08/2012,01/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-416842
4680,2011,Tauramena,119933369,29/06/2012,30/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54628
4681,2011,Tauramena,147345252,19/07/2012,19/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57375
4682,2012,Tauramena,459926705,16/07/2013,14/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59653
4683,2012,Tauramena,158407175,06/05/2013,04/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390507
4684,2012,Tauramena,116607156,26/10/2012,27/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-15-331153
4685,2012,Tauramena,109375242,27/03/2013,26/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55840
4686,2012,Tauramena,97999392,25/07/2012,25/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-15-341049
4687,2012,Tauramena,76241988,27/02/2013,29/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54615
4688,2013,Tauramena,264950106,27/08/2014,27/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52849
4689,2013,Tauramena,226863513,25/02/2014,26/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-13-446444
4690,2013,Tauramena,298437791,27/04/2014,27/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56674
4691,2013,Tauramena,2746590716,06/08/2014,07/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56674
4692,2013,Tauramena,1773390073,04/02/2014,05/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52654
4693,2013,Tauramena,646299125,26/04/2014,24/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-408277
4694,2013,Tauramena,269656092,27/02/2014,29/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-395312
4695,2014,Tauramena,7849397352,26/08/2015,26/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66637
4696,2014,Tauramena,5171569949,29/09/2015,01/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54642
4697,2014,Tauramena,1899998119,14/06/2015,13/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61459
4698,2014,Tauramena,1754004869,11/08/2015,12/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-584927
4699,2014,Tauramena,778049999,31/05/2015,30/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-338283
4700,2014,Tauramena,949628398,17/09/2015,16/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55184
4701,2014,Tauramena,741646492,24/12/2014,24/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-580869
4702,2014,Tauramena,645750000,09/04/2015,08/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54920
4703,2014,Tauramena,796266597,04/06/2015,03/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54920
4704,2014,Tauramena,499999163,04/02/2015,05/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54920
4705,2014,Tauramena,616662399,03/06/2015,04/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-51375
4706,2014,Tauramena,591290659,14/02/2015,16/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-51374
4707,2014,Tauramena,298963755,28/12/2014,28/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56690
4708,2014,Tauramena,228969837,11/02/2015,13/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-417101
4709,2014,Tauramena,198594376,12/07/2014,12/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-419252
4710,2014,Tauramena,148532318,04/04/2015,03/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-352125
4711,2015,Tauramena,1379872413,23/12/2015,24/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-386512
4712,2015,Tauramena,505920771,27/01/2016,28/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-431764
4713,2015,Tauramena,327975368,10/12/2015,10/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61602
4714,2015,Tauramena,139987269,09/11/2015,10/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-558654
4715,2015,Tauramena,139664643,30/12/2015,29/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-426253
4716,2011,Tausa,300000000,21/05/2012,21/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59845
4717,2012,Tausa,86600000,01/04/2013,28/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53787
4718,2013,Tausa,105127790,17/02/2014,19/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59326
4719,2014,Tausa,460674092,26/01/2015,27/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60570
4720,2014,Tausa,599958328,04/01/2015,05/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54117
4721,2014,Tausa,246076705,29/06/2014,28/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-431427
4722,2010,Tenjo,1029310277,27/06/2011,27/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59990
4723,2010,Tenjo,384636177,28/09/2011,30/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59991
4724,2010,Tenjo,414949113,27/04/2011,27/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-456825
4725,2011,Tenjo,1983019372,27/09/2012,28/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59263
4726,2011,Tenjo,1499126586,11/12/2011,12/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-431747
4727,2011,Tenjo,229016810,20/06/2011,21/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59265
4728,2011,Tenjo,262544076,19/03/2012,19/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-456818
4729,2011,Tenjo,119308336,24/08/2011,25/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-435470
4730,2011,Tenjo,113000000,22/04/2011,21/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-440897
4731,2012,Tenjo,1490700565,11/04/2013,10/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-437239
4732,2012,Tenjo,157183805,06/06/2013,07/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-437122
4733,2012,Tenjo,183790709,26/12/2012,27/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-455260
4734,2012,Tenjo,38166594,09/05/2013,08/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-468481
4735,2013,Tenjo,170619826,01/04/2014,01/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-434998
4736,2013,Tenjo,447523565,01/10/2013,02/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-437492
4737,2014,Tenjo,460250282,13/06/2015,14/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-434835
4738,2014,Tenjo,48455296,10/01/2015,10/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-446694
4739,2013,Teorama,298985153,31/01/2014,01/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-450120
4740,2015,Teruel,258219166,18/04/2015,17/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-431628
4741,2011,Tibana,91378215,30/12/2011,29/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-468227
4742,2011,Tibana,65000000,21/12/2011,21/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-478900
4743,2011,Tibana,44960885,05/11/2011,06/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-12-424772
4744,2011,Tibana,24957000,29/10/2011,30/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-12-394393
4745,2010,Tibasosa,3282759818,12/11/2011,14/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-12-424774
4746,2011,Tibasosa,275870895,04/02/2012,06/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-417185
4747,2010,Tibirita,241762201,06/06/2011,05/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-12-397083
